PLAYER NAME,DATE,MIN,PTS,REB,TOV
Tyrese Maxey,2024-03-22,39,27,2,0.0
Tyrese Maxey,2024-03-20,29,6,0,1.0
Tyrese Maxey,2024-03-18,41,30,8,3.0
Tyrese Maxey,2024-03-16,40,30,3,2.0
Tyrese Maxey,2024-03-14,37,30,4,2.0
Tyrese Maxey,2024-03-12,28,17,2,2.0
Tyrese Maxey,2024-03-03,39,24,2,4.0
Tyrese Maxey,2024-03-01,39,33,6,0.0
Tyrese Maxey,2024-02-27,37,32,3,1.0
Tyrese Maxey,2024-02-25,38,24,3,1.0
Tyrese Maxey,2024-02-14,39,30,6,3.0
Tyrese Maxey,2024-02-12,42,22,4,4.0
Tyrese Maxey,2024-02-10,36,28,9,2.0
Tyrese Maxey,2024-02-07,30,12,2,3.0
Tyrese Maxey,2024-02-05,33,15,2,3.0
