PLAYER NAME,DATE,MIN,PTS,REB,TOV
Jayson Tatum,"Sat
2/24",43,19,6,4.0
Jayson Tatum,"Thu
2/22",35,25,7,3.0
Jayson Tatum,"Wed
2/14",28,20,7,1.0
Jayson Tatum,"Tue
2/13",39,41,14,2.0
Jayson Tatum,"Sun
2/11",39,26,10,1.0
Jayson Tatum,"Fri
2/9",38,35,10,2.0
Jayson Tatum,"Wed
2/7",36,20,9,3.0
Jayson Tatum,"Sun
2/4",31,34,8,2.0
Jayson Tatum,"Thu
2/1",37,23,7,2.0
Jayson Tatum,"Tue
1/30",39,30,7,2.0
Jayson Tatum,"Mon
1/29",38,28,10,7.0
Jayson Tatum,"Sat
1/27",30,21,11,3.0
Jayson Tatum,"Thu
1/25",32,26,8,1.0
Jayson Tatum,"Mon
1/22",41,39,11,0.0
Jayson Tatum,"Sun
1/21",35,18,7,2.0
Jayson Tatum,"Fri
1/19",39,22,8,0.0
Jayson Tatum,"Wed
1/17",32,24,5,2.0
Jayson Tatum,"Mon
1/15",37,19,14,1.0
