PLAYER NAME,DATE,TM,GAME,OPP,SCORE,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TS%,OREB,DREB,TOV,PF,PLUS/MINUS
Collin Sexton,"Sat
12/30",UTA,vs,MIA,"W
117-109",26,22,2,5,1,0,8,14,57.1,1,4,25.0,5,6,83.3,66.1,1,1,3,1,-2
Collin Sexton,"Thu
12/28",UTA,@,NOP,"L
105-112",30,26,5,3,0,0,8,17,47.1,3,6,50.0,7,9,77.8,62.0,1,4,0,4,=+3
Collin Sexton,"Tue
12/26",UTA,@,SAS,"W
130-118",29,20,3,6,1,1,8,10,80.0,0,2,0.0,4,5,80.0,82.0,0,3,1,4,-7
Collin Sexton,"Sat
12/23",UTA,@,TOR,"W
126-119",25,16,0,3,1,0,5,11,45.5,1,2,50.0,5,6,83.3,58.7,0,0,1,0,-11
Collin Sexton,"Thu
12/21",UTA,@,DET,"W
119-111",32,19,4,8,4,0,6,18,33.3,1,3,33.3,6,6,100.0,46.0,3,1,3,3,-10
Collin Sexton,"Wed
12/20",UTA,@,CLE,"L
116-124",34,20,3,2,0,1,7,17,41.2,3,6,50.0,3,4,75.0,53.3,0,3,2,5,=+6
Collin Sexton,"Mon
12/18",UTA,vs,BKN,"W
125-108",35,27,3,6,0,0,6,17,35.3,3,7,42.9,12,13,92.3,59.4,1,2,2,3,=+18
Collin Sexton,"Sat
12/16",UTA,@,SAC,"L
104-125",33,28,3,1,1,0,10,18,55.6,2,6,33.3,6,7,85.7,66.4,1,2,1,2,-27
Collin Sexton,"Thu
12/14",UTA,@,POR,"W
122-114",32,27,2,4,1,0,11,17,64.7,2,5,40.0,3,3,100.0,73.7,1,1,2,2,=+17
Collin Sexton,"Wed
12/13",UTA,vs,NYK,"W
117-113",30,26,4,7,0,0,10,18,55.6,3,8,37.5,3,3,100.0,67.3,1,3,2,4,-9
Collin Sexton,"Mon
12/11",UTA,@,OKC,"L
120-134",26,20,4,2,2,0,7,13,53.8,1,4,25.0,5,6,83.3,63.9,2,2,0,1,-1
Collin Sexton,"Fri
12/8",UTA,vs,LAC,"L
103-117",18,13,3,3,1,0,5,12,41.7,1,4,25.0,2,2,100.0,50.5,0,3,1,2,-1
Collin Sexton,"Wed
12/6",UTA,@,DAL,"L
97-147",18,7,3,5,1,0,0,4,0.0,0,1,0.0,7,8,87.5,46.5,0,3,2,1,-3
Collin Sexton,"Sat
12/2",UTA,vs,POR,"W
118-113",30,25,4,5,0,0,9,13,69.2,0,2,0.0,7,7,100.0,77.7,1,3,3,2,=+4
Collin Sexton,"Tue
1/30",UTA,@,NYK,"L
103-118",28,22,3,7,0,0,7,13,53.8,2,4,50.0,6,8,75.0,66.6,2,1,2,2,-6
Collin Sexton,"Mon
1/29",UTA,@,BKN,"L
114-147",24,6,1,7,0,0,1,10,10.0,0,2,0.0,4,4,100.0,25.5,0,1,2,1,-5
Collin Sexton,"Sat
1/27",UTA,@,CHA,"W
134-122",35,24,4,13,2,0,9,19,47.4,3,7,42.9,3,5,60.0,56.6,2,2,3,0,=+19
Collin Sexton,"Thu
1/25",UTA,@,WAS,"W
123-108",17,11,3,6,1,0,4,11,36.4,1,2,50.0,2,2,100.0,46.3,1,2,2,2,=+2
Collin Sexton,"Tue
1/23",UTA,@,NOP,"L
124-153",24,22,3,7,0,1,9,12,75.0,2,4,50.0,2,3,66.7,82.6,0,3,1,0,-15
Collin Sexton,"Sat
1/20",UTA,@,HOU,"L
126-127",40,28,3,5,2,0,11,27,40.7,2,7,28.6,4,4,100.0,48.7,3,0,2,4,=+12
Collin Sexton,"Thu
1/18",UTA,vs,OKC,"L
129-134",34,31,1,7,1,0,10,19,52.6,4,7,57.1,7,10,70.0,66.2,1,0,2,4,=+4
Collin Sexton,"Mon
1/15",UTA,vs,IND,"W
132-105",24,30,3,5,0,0,11,17,64.7,4,5,80.0,4,4,100.0,80.0,1,2,1,2,=+14
Collin Sexton,"Sat
1/13",UTA,vs,LAL,"W
132-125",28,27,4,5,0,0,8,13,61.5,1,4,25.0,10,10,100.0,77.6,1,3,1,5,=+18
Collin Sexton,"Fri
1/12",UTA,vs,TOR,"W
145-113",20,20,2,5,2,0,5,10,50.0,3,3,100.0,7,8,87.5,74.0,0,2,2,0,=+15
Collin Sexton,"Wed
1/10",UTA,vs,DEN,"W
124-111",21,22,2,4,1,1,8,14,57.1,2,4,50.0,4,4,100.0,69.8,1,1,1,3,=+11
Collin Sexton,"Mon
1/8",UTA,@,MIL,"W
132-116",18,19,0,3,1,0,8,13,61.5,3,6,50.0,0,0,,73.1,0,0,0,0,=+1
Collin Sexton,"Sat
1/6",UTA,@,PHI,"W
120-109",27,22,3,10,0,0,9,14,64.3,1,3,33.3,3,4,75.0,69.8,1,2,5,3,=+7
Collin Sexton,"Fri
1/5",UTA,@,BOS,"L
97-126",20,13,1,3,3,0,5,12,41.7,0,3,0.0,3,3,100.0,48.8,0,1,3,1,-13
Collin Sexton,"Wed
1/3",UTA,vs,DET,"W
154-148",30,25,2,5,1,0,7,14,50.0,1,2,50.0,10,10,100.0,67.9,1,1,0,5,=+2
Collin Sexton,"Mon
1/1",UTA,vs,DAL,"W
127-90",19,8,3,6,0,0,2,8,25.0,0,3,0.0,4,4,100.0,41.0,1,2,1,1,=+1
Collin Sexton,"Thu
2/29",UTA,@,ORL,"L
107-115",30,19,3,4,1,0,5,12,41.7,3,5,60.0,6,10,60.0,57.9,0,3,1,0,-2
Collin Sexton,"Tue
2/27",UTA,@,ATL,"L
97-124",29,22,1,3,6,0,8,16,50.0,3,6,50.0,3,5,60.0,60.4,0,1,3,2,-18
Collin Sexton,"Sun
2/25",UTA,vs,SAS,"W
128-109",27,16,2,10,4,0,4,9,44.4,0,0,,8,8,100.0,63.9,1,1,4,4,=+19
Collin Sexton,"Thu
2/22",UTA,vs,CHA,"L
107-115",26,17,2,5,0,0,3,9,33.3,2,4,50.0,9,10,90.0,63.4,0,2,4,2,=+2
Collin Sexton,"Thu
2/15",UTA,vs,GSW,"L
137-140",34,35,3,9,1,1,10,18,55.6,3,8,37.5,12,13,92.3,73.8,1,2,3,2,=+15
Collin Sexton,"Wed
2/14",UTA,vs,LAL,"L
122-138",26,18,0,3,0,2,8,15,53.3,2,5,40.0,0,0,,60.0,0,0,0,1,-12
Collin Sexton,"Mon
2/12",UTA,vs,GSW,"L
107-129",26,22,6,5,0,0,9,15,60.0,2,3,66.7,2,4,50.0,65.6,2,4,2,1,-20
Collin Sexton,"Thu
2/8",UTA,@,PHX,"L
115-129",24,19,4,8,0,1,7,15,46.7,3,6,50.0,2,5,40.0,55.2,2,2,5,2,-6
Collin Sexton,"Tue
2/6",UTA,vs,OKC,"W
124-117",26,14,0,4,0,0,4,10,40.0,1,3,33.3,5,5,100.0,57.4,0,0,2,2,=+5
Collin Sexton,"Sun
2/4",UTA,vs,MIL,"W
123-108",25,19,1,3,0,0,5,13,38.5,3,7,42.9,6,6,100.0,60.7,0,1,4,2,-3
Collin Sexton,"Thu
2/1",UTA,vs,PHI,"L
124-127",25,22,1,6,1,1,8,14,57.1,2,4,50.0,4,4,100.0,69.8,0,1,3,2,-6
Collin Sexton,"Sun
3/31",UTA,@,SAC,"L
106-127",29,22,1,4,1,0,7,12,58.3,1,3,33.3,7,10,70.0,67.1,0,1,2,4,-27
Collin Sexton,"Fri
3/29",UTA,vs,HOU,"L
100-101",44,29,6,5,0,2,10,21,47.6,0,4,0.0,9,10,90.0,57.1,2,4,4,3,=+5
Collin Sexton,"Wed
3/27",UTA,vs,SAS,"L
111-118",38,26,2,9,2,1,11,20,55.0,2,6,33.3,2,2,100.0,62.3,1,1,3,3,=+1
Collin Sexton,"Mon
3/25",UTA,vs,DAL,"L
105-115",29,20,2,6,0,0,8,15,53.3,3,6,50.0,1,1,100.0,64.8,1,1,1,2,-15
Collin Sexton,"Sat
3/23",UTA,@,HOU,"L
119-147",36,20,2,8,2,0,7,17,41.2,1,2,50.0,5,6,83.3,50.9,1,1,0,1,-9
Collin Sexton,"Thu
3/21",UTA,@,DAL,"L
97-113",34,20,4,5,0,0,9,14,64.3,0,3,0.0,2,2,100.0,67.2,1,3,3,2,-21
Collin Sexton,"Wed
3/20",UTA,@,OKC,"L
107-119",30,25,5,7,2,0,12,19,63.2,0,2,0.0,1,2,50.0,62.9,1,4,2,0,-6
Collin Sexton,"Mon
3/18",UTA,vs,MIN,"L
104-114",37,24,1,2,0,0,9,17,52.9,5,8,62.5,1,1,100.0,68.8,1,0,4,0,-10
Collin Sexton,"Sat
3/16",UTA,vs,MIN,"L
100-119",31,22,2,10,1,0,9,16,56.3,1,3,33.3,3,3,100.0,63.5,1,1,5,2,-11
Collin Sexton,"Fri
3/15",UTA,vs,ATL,"W
124-122",31,21,4,6,2,0,9,16,56.3,3,6,50.0,0,0,,65.6,0,4,1,2,=+6
Collin Sexton,"Tue
3/12",UTA,vs,BOS,"L
107-123",31,20,7,5,0,1,9,16,56.3,1,4,25.0,1,1,100.0,60.8,5,2,5,5,-8
Collin Sexton,"Sat
3/9",UTA,@,DEN,"L
121-142",36,17,1,4,1,0,6,17,35.3,1,3,33.3,4,5,80.0,44.3,1,0,0,2,-1
Collin Sexton,"Wed
3/6",UTA,vs,CHI,"L
117-119",35,24,4,7,0,0,7,17,41.2,5,11,45.5,5,6,83.3,61.1,0,4,2,2,=+4
Collin Sexton,"Mon
3/4",UTA,vs,WAS,"W
127-115",34,29,3,7,2,0,11,19,57.9,4,7,57.1,3,3,100.0,71.4,2,1,1,2,=+18
Collin Sexton,"Sat
3/2",UTA,@,MIA,"L
120-126",31,18,1,5,0,0,7,13,53.8,0,1,0.0,4,4,100.0,61.0,0,1,0,0,-10
Collin Sexton,"Sun
4/7",UTA,@,GSW,"L
110-118",27,15,2,7,1,1,5,15,33.3,0,2,0.0,5,6,83.3,42.5,0,2,3,0,-13
Collin Sexton,"Fri
4/5",UTA,@,LAC,"L
102-131",18,12,3,2,0,0,3,14,21.4,2,6,33.3,4,4,100.0,38.1,3,0,2,1,-25
Collin Sexton,"Tue
4/2",UTA,vs,CLE,"L
113-129",34,19,3,7,0,0,6,14,42.9,2,5,40.0,5,6,83.3,57.1,1,2,7,4,-7
,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikola Vučević,"Mon
10/30",CHI,@,IND,"W
112-105",34,24,17,3,1,0,10,19,52.6,0,1,0.0,4,6,66.7,55.5,5,12,1,3,0
Nikola Vučević,"Sat
10/28",CHI,@,DET,"L
102-118",32,12,4,1,0,0,5,11,45.5,1,2,50.0,1,1,100.0,52.4,0,4,1,5,-11
Nikola Vučević,"Fri
10/27",CHI,vs,TOR,"W
104-103",40,11,12,1,0,1,4,15,26.7,1,5,20.0,2,3,66.7,33.7,3,9,3,2,0
Nikola Vučević,"Wed
10/25",CHI,vs,OKC,"L
104-124",32,11,9,4,3,2,5,8,62.5,0,2,0.0,1,1,100.0,65.2,1,8,4,2,-19
Nikola Vučević,"Thu
11/30",CHI,vs,MIL,"W
120-113",40,29,10,6,1,0,11,21,52.4,2,4,50.0,5,6,83.3,61.3,1,9,4,2,-6
Nikola Vučević,"Tue
11/28",CHI,@,BOS,"L
97-124",25,8,8,2,2,1,4,11,36.4,0,2,0.0,0,0,,36.4,0,8,1,1,-26
Nikola Vučević,"Sun
11/26",CHI,@,BKN,"L
109-118",37,6,9,5,1,1,3,9,33.3,0,3,0.0,0,0,,33.3,1,8,2,5,=+2
Nikola Vučević,"Fri
11/24",CHI,@,TOR,"L
108-121",36,9,8,5,1,0,4,8,50.0,1,2,50.0,0,0,,56.3,0,8,1,3,-4
Nikola Vučević,"Wed
11/22",CHI,@,OKC,"L
102-116",37,16,12,3,2,0,6,13,46.2,2,5,40.0,2,2,100.0,57.6,5,7,1,4,-3
Nikola Vučević,"Mon
11/20",CHI,vs,MIA,"L
100-118",32,18,8,2,0,0,7,16,43.8,0,4,0.0,4,4,100.0,50.7,2,6,2,4,-22
Nikola Vučević,"Sat
11/18",CHI,vs,MIA,"W
102-97",33,15,8,0,1,1,7,14,50.0,1,5,20.0,0,0,,53.6,1,7,2,2,-5
Nikola Vučević,"Fri
11/17",CHI,vs,ORL,"L
97-103",30,10,10,6,0,0,4,16,25.0,0,3,0.0,2,2,100.0,29.6,3,7,1,4,-4
Nikola Vučević,"Wed
11/15",CHI,vs,ORL,"L
94-96",36,17,9,3,0,1,8,18,44.4,0,4,0.0,1,1,100.0,46.1,3,6,5,4,=+4
Nikola Vučević,"Mon
11/13",CHI,@,MIL,"L
109-118",36,26,12,5,1,1,11,24,45.8,2,7,28.6,2,3,66.7,51.3,6,6,1,5,-1
Nikola Vučević,"Sun
11/12",CHI,vs,DET,"W
119-108",33,21,12,4,2,1,8,17,47.1,3,7,42.9,2,2,100.0,58.7,2,10,1,2,=+6
Nikola Vučević,"Wed
11/8",CHI,vs,PHX,"L
115-116",41,26,6,3,1,1,11,19,57.9,2,5,40.0,2,3,66.7,64.0,2,4,2,5,-16
Nikola Vučević,"Mon
11/6",CHI,vs,UTA,"W
130-113",31,10,8,4,1,1,5,11,45.5,0,2,0.0,0,0,,45.5,1,7,0,1,=+18
Nikola Vučević,"Sat
11/4",CHI,@,DEN,"L
101-123",30,19,7,3,0,0,8,17,47.1,1,2,50.0,2,2,100.0,53.1,2,5,2,3,-27
Nikola Vučević,"Fri
11/3",CHI,vs,BKN,"L
107-109",36,13,13,3,0,0,6,13,46.2,1,1,100.0,0,0,,50.0,6,7,0,1,=+8
Nikola Vučević,"Wed
11/1",CHI,@,DAL,"L
105-114",36,21,20,1,2,0,10,17,58.8,1,3,33.3,0,0,,61.8,5,15,3,2,-6
Nikola Vučević,"Sat
12/23",CHI,vs,CLE,"L
95-109",34,20,12,4,1,1,7,11,63.6,2,5,40.0,4,4,100.0,78.4,1,11,1,1,-12
Nikola Vučević,"Thu
12/21",CHI,vs,SAS,"W
114-95",27,16,5,3,1,0,8,19,42.1,0,7,0.0,0,0,,42.1,1,4,2,2,=+3
Nikola Vučević,"Wed
12/20",CHI,vs,LAL,"W
124-108",31,13,10,2,1,1,4,13,30.8,3,5,60.0,2,2,100.0,46.8,1,9,1,2,=+6
Nikola Vučević,"Mon
12/18",CHI,@,PHI,"W
108-104",34,23,8,4,0,2,10,18,55.6,3,7,42.9,0,0,,63.9,3,5,2,4,-4
Nikola Vučević,"Sat
12/16",CHI,@,MIA,"L
116-118",32,12,11,3,1,0,3,13,23.1,1,4,25.0,5,6,83.3,38.4,4,7,2,1,-5
Nikola Vučević,"Thu
12/14",CHI,@,MIA,"W
124-116",36,24,12,7,2,0,10,21,47.6,2,5,40.0,2,2,100.0,54.8,2,10,0,2,=+12
Nikola Vučević,"Tue
12/12",CHI,vs,DEN,"L
106-114",33,26,16,5,0,2,12,21,57.1,1,4,25.0,1,1,100.0,60.6,4,12,3,1,-5
Nikola Vučević,"Mon
12/11",CHI,@,MIL,"L
129-133",39,14,10,5,1,1,6,16,37.5,2,5,40.0,0,0,,43.8,1,9,1,5,-2
Nikola Vučević,"Fri
12/8",CHI,@,SAS,"W
121-112",36,21,16,2,0,1,9,22,40.9,0,2,0.0,3,3,100.0,45.0,10,6,0,2,=+15
Nikola Vučević,"Wed
12/6",CHI,vs,CHA,"W
111-100",34,20,12,3,0,1,8,17,47.1,2,3,66.7,2,2,100.0,55.9,6,6,2,0,=+2
Nikola Vučević,"Sat
12/2",CHI,vs,NOP,"W
124-118",33,6,7,4,0,3,3,12,25.0,0,5,0.0,0,0,,25.0,3,4,1,1,=+8
Nikola Vučević,"Wed
1/31",CHI,@,CHA,"W
117-110",33,22,12,3,0,2,10,22,45.5,1,4,25.0,1,2,50.0,48.1,3,9,0,0,=+3
Nikola Vučević,"Tue
1/30",CHI,vs,TOR,"L
107-118",36,14,9,3,2,1,5,11,45.5,2,5,40.0,2,2,100.0,58.9,1,8,1,2,-11
Nikola Vučević,"Sun
1/28",CHI,@,POR,"W
104-96",34,14,7,3,0,3,6,14,42.9,0,4,0.0,2,2,100.0,47.0,0,7,0,2,=+4
Nikola Vučević,"Thu
1/25",CHI,@,LAL,"L
132-141",39,20,8,1,0,1,9,12,75.0,2,3,66.7,0,0,,83.3,3,5,2,2,-7
Nikola Vučević,"Mon
1/22",CHI,@,PHX,"L
113-115",37,19,17,7,0,0,9,17,52.9,1,5,20.0,0,0,,55.9,5,12,1,2,=+10
Nikola Vučević,"Sat
1/20",CHI,vs,MEM,"W
125-96",25,11,11,3,0,0,5,8,62.5,1,3,33.3,0,0,,68.8,2,9,2,3,=+7
Nikola Vučević,"Thu
1/18",CHI,@,TOR,"W
116-110",35,24,14,7,2,1,12,20,60.0,0,3,0.0,0,0,,60.0,5,9,0,1,=+23
Nikola Vučević,"Mon
1/15",CHI,@,CLE,"L
91-109",37,17,10,4,0,0,8,19,42.1,1,7,14.3,0,0,,44.7,0,10,2,3,-8
Nikola Vučević,"Sat
1/13",CHI,@,SAS,"W
122-116",31,24,16,5,0,3,10,17,58.8,2,5,40.0,2,3,66.7,65.5,3,13,1,2,=+13
Nikola Vučević,"Fri
1/12",CHI,vs,GSW,"L
131-140",33,14,7,2,0,0,6,12,50.0,2,5,40.0,0,0,,58.3,2,5,3,1,-7
Nikola Vučević,"Wed
1/10",CHI,vs,HOU,"W
124-119",41,18,15,3,0,1,9,17,52.9,0,5,0.0,0,0,,52.9,3,12,0,4,=+16
Nikola Vučević,"Mon
1/8",CHI,@,CHA,"W
119-112",30,21,10,4,1,1,10,18,55.6,1,3,33.3,0,0,,58.3,3,7,1,4,-9
Nikola Vučević,"Fri
1/5",CHI,vs,CHA,"W
104-91",25,11,7,3,0,0,5,12,41.7,1,5,20.0,0,0,,45.8,0,7,1,3,=+5
Nikola Vučević,"Wed
2/28",CHI,vs,CLE,"W
132-123",40,24,13,5,2,2,10,23,43.5,2,6,33.3,2,4,50.0,48.5,6,7,4,6,=+2
Nikola Vučević,"Tue
2/27",CHI,vs,DET,"L
95-105",37,25,10,2,0,1,12,23,52.2,1,7,14.3,0,1,0.0,53.3,3,7,1,4,-21
Nikola Vučević,"Sun
2/25",CHI,@,NOP,"W
114-106",34,22,13,3,1,0,10,19,52.6,2,5,40.0,0,0,,57.9,5,8,3,3,=+2
Nikola Vučević,"Thu
2/22",CHI,vs,BOS,"L
112-129",35,22,14,2,0,0,10,19,52.6,0,3,0.0,2,2,100.0,55.3,5,9,4,2,-18
Nikola Vučević,"Wed
2/14",CHI,@,CLE,"L
105-108",39,9,8,1,0,0,4,16,25.0,1,5,20.0,0,0,,28.1,3,5,2,4,-11
Nikola Vučević,"Mon
2/12",CHI,@,ATL,"W
136-126",34,24,11,2,1,0,8,16,50.0,1,2,50.0,7,9,77.8,60.1,2,9,0,3,=+3
Nikola Vučević,"Sat
2/10",CHI,@,ORL,"L
108-114",43,26,17,4,3,1,12,25,48.0,1,7,14.3,1,2,50.0,50.2,9,8,0,3,=+1
Nikola Vučević,"Thu
2/8",CHI,@,MEM,"W
118-110",39,20,10,5,0,2,7,19,36.8,3,7,42.9,3,3,100.0,49.2,2,8,3,1,=+19
Nikola Vučević,"Tue
2/6",CHI,vs,MIN,"W
129-123",43,24,6,2,0,4,10,16,62.5,2,4,50.0,2,2,100.0,71.1,1,5,0,5,=+5
Nikola Vučević,"Sat
2/3",CHI,vs,SAC,"L
115-123",34,24,12,3,1,0,10,18,55.6,1,4,25.0,3,3,100.0,62.1,2,10,2,2,-3
Nikola Vučević,"Sun
3/31",CHI,@,MIN,"W
109-101",33,19,8,6,2,0,8,16,50.0,2,6,33.3,1,2,50.0,56.3,1,7,2,1,=+6
Nikola Vučević,"Fri
3/29",CHI,@,BKN,"L
108-125",30,13,10,4,0,1,5,10,50.0,2,5,40.0,1,2,50.0,59.7,2,8,1,2,-21
Nikola Vučević,"Wed
3/27",CHI,vs,IND,"W
125-99",29,22,12,2,0,1,9,20,45.0,1,4,25.0,3,3,100.0,51.6,3,9,0,1,=+2
Nikola Vučević,"Mon
3/25",CHI,vs,WAS,"L
105-107",30,9,16,3,0,3,3,5,60.0,0,1,0.0,3,4,75.0,66.6,3,13,3,2,-8
Nikola Vučević,"Sat
3/23",CHI,vs,BOS,"L
113-124",32,14,2,5,1,2,7,10,70.0,0,3,0.0,0,0,,70.0,0,2,1,3,-6
Nikola Vučević,"Thu
3/21",CHI,@,HOU,"L
117-127",39,16,14,6,0,1,7,16,43.8,1,5,20.0,1,2,50.0,47.4,4,10,1,2,-7
Nikola Vučević,"Mon
3/18",CHI,vs,POR,"W
110-107",35,22,9,0,2,1,10,17,58.8,2,4,50.0,0,2,0.0,61.5,1,8,3,3,-2
Nikola Vučević,"Sat
3/16",CHI,vs,WAS,"W
127-98",31,29,13,2,1,0,11,19,57.9,1,3,33.3,6,6,100.0,67.0,4,9,3,2,=+11
Nikola Vučević,"Thu
3/14",CHI,vs,LAC,"L
111-126",35,19,6,5,0,0,8,14,57.1,2,4,50.0,1,1,100.0,65.8,3,3,1,2,-22
Nikola Vučević,"Wed
3/13",CHI,@,IND,"W
132-129",43,12,12,3,1,0,6,14,42.9,0,4,0.0,0,0,,42.9,1,11,1,4,=+23
Nikola Vučević,"Mon
3/11",CHI,vs,DAL,"L
92-127",26,13,6,2,0,1,6,13,46.2,1,4,25.0,0,0,,50.0,2,4,3,0,-22
Nikola Vučević,"Sat
3/9",CHI,@,LAC,"L
102-112",35,22,11,2,0,0,9,22,40.9,2,4,50.0,2,2,100.0,48.1,4,7,1,1,-11
Nikola Vučević,"Thu
3/7",CHI,@,GSW,"W
125-122",35,33,11,5,0,0,14,23,60.9,3,6,50.0,2,2,100.0,69.1,2,9,4,2,-7
Nikola Vučević,"Wed
3/6",CHI,@,UTA,"W
119-117",31,23,12,2,0,0,11,18,61.1,1,3,33.3,0,0,,63.9,3,9,1,1,=+4
Nikola Vučević,"Mon
3/4",CHI,@,SAC,"W
113-109",32,10,13,2,1,1,4,13,30.8,2,5,40.0,0,0,,38.5,5,8,2,4,-5
Nikola Vučević,"Fri
3/1",CHI,vs,MIL,"L
97-113",34,17,9,3,0,0,8,18,44.4,1,3,33.3,0,0,,47.2,2,7,1,3,-19
Nikola Vučević,"Sun
4/14",CHI,@,NYK,"L
119-120",42,29,11,3,0,0,12,19,63.2,2,4,50.0,3,3,100.0,71.4,5,6,2,2,-8
Nikola Vučević,"Thu
4/11",CHI,@,DET,"W
127-105",37,27,11,4,2,1,12,21,57.1,2,6,33.3,1,2,50.0,61.7,2,9,0,3,=+26
Nikola Vučević,"Tue
4/9",CHI,vs,NYK,"L
117-128",39,26,5,1,0,1,12,16,75.0,2,3,66.7,0,0,,81.3,2,3,0,2,-14
Nikola Vučević,"Sun
4/7",CHI,@,ORL,"L
98-113",31,8,5,2,0,0,1,9,11.1,0,4,0.0,6,7,85.7,33.1,1,4,2,2,-14
Nikola Vučević,"Fri
4/5",CHI,vs,NYK,"W
108-100",32,16,13,6,0,1,7,18,38.9,2,2,100.0,0,0,,44.4,6,7,2,1,=+1
Nikola Vučević,"Mon
4/1",CHI,vs,ATL,"L
101-113",31,5,14,3,1,0,2,7,28.6,1,2,50.0,0,0,,35.7,1,13,1,4,-12
,,,,,,,,,,,,,,,,,,,,,,,,,,
Trae Young,"Mon
10/30",ATL,vs,MIN,"W
127-113",35,24,1,8,1,0,9,22,40.9,1,7,14.3,5,5,100.0,49.6,0,1,1,1,=+4
Trae Young,"Sun
10/29",ATL,@,MIL,"W
127-110",32,20,3,11,1,0,5,14,35.7,3,8,37.5,7,9,77.8,55.7,0,3,3,1,=+13
Trae Young,"Fri
10/27",ATL,vs,NYK,"L
120-126",35,18,3,12,3,0,4,16,25.0,2,5,40.0,8,10,80.0,44.1,1,2,6,2,-5
Trae Young,"Wed
10/25",ATL,@,CHA,"L
110-116",36,23,1,9,1,0,4,19,21.1,1,9,11.1,14,15,93.3,44.9,0,1,5,3,-11
Trae Young,"Thu
11/30",ATL,@,SAS,"W
137-135",40,45,4,14,2,0,15,29,51.7,2,9,22.2,13,16,81.3,62.4,0,4,2,1,-1
Trae Young,"Tue
11/28",ATL,@,CLE,"L
105-128",32,13,1,10,1,0,3,14,21.4,2,8,25.0,5,6,83.3,39.1,0,1,3,3,-27
Trae Young,"Sun
11/26",ATL,@,BOS,"L
103-113",37,33,5,7,0,0,12,27,44.4,6,16,37.5,3,6,50.0,55.7,1,4,5,3,-11
Trae Young,"Sat
11/25",ATL,@,WAS,"W
136-108",30,26,6,10,2,0,9,17,52.9,5,8,62.5,3,3,100.0,71.0,0,6,2,1,=+40
Trae Young,"Wed
11/22",ATL,vs,BKN,"W
147-145",40,43,4,9,2,0,12,31,38.7,8,16,50.0,11,13,84.6,58.6,2,2,4,0,-11
Trae Young,"Tue
11/21",ATL,vs,IND,"L
152-157",39,38,1,8,3,0,13,17,76.5,5,8,62.5,7,8,87.5,92.6,0,1,3,3,-2
Trae Young,"Fri
11/17",ATL,vs,PHI,"L
116-126",37,22,2,13,1,0,5,14,35.7,2,6,33.3,10,10,100.0,59.8,0,2,4,3,=+12
Trae Young,"Wed
11/15",ATL,vs,NYK,"L
114-116",34,15,1,17,2,0,4,12,33.3,0,4,0.0,7,9,77.8,47.0,0,1,3,0,=+1
Trae Young,"Sat
11/11",ATL,vs,MIA,"L
109-117",38,27,2,11,1,0,7,19,36.8,3,9,33.3,10,11,90.9,56.6,0,2,5,0,=+4
Trae Young,"Thu
11/9",ATL,@,ORL,"W
120-119",34,41,4,8,3,0,12,27,44.4,5,15,33.3,12,13,92.3,62.7,2,2,3,1,=+1
Trae Young,"Mon
11/6",ATL,@,OKC,"L
117-126",36,22,4,11,1,0,5,18,27.8,1,5,20.0,11,11,100.0,48.2,1,3,7,1,-18
Trae Young,"Sat
11/4",ATL,@,NOP,"W
123-105",39,22,5,12,1,0,7,15,46.7,3,7,42.9,5,6,83.3,62.4,3,2,5,3,=+18
Trae Young,"Wed
11/1",ATL,vs,WAS,"W
130-121",35,23,3,10,2,0,7,18,38.9,1,3,33.3,8,9,88.9,52.4,0,3,3,1,=+4
Trae Young,"Sun
12/31",ATL,@,WAS,"W
130-126",40,40,3,13,3,0,11,19,57.9,4,8,50.0,14,19,73.7,73.1,0,3,5,2,-13
Trae Young,"Fri
12/29",ATL,vs,SAC,"L
110-117",38,24,3,9,4,0,7,18,38.9,3,10,30.0,7,7,100.0,56.9,1,2,4,4,-11
Trae Young,"Tue
12/26",ATL,@,CHI,"L
113-118",40,21,2,13,1,0,6,17,35.3,3,13,23.1,6,7,85.7,52.3,0,2,6,3,-3
Trae Young,"Sat
12/23",ATL,vs,MEM,"L
119-125",41,30,5,13,1,1,11,24,45.8,3,10,30.0,5,7,71.4,55.4,0,5,2,3,=+2
Trae Young,"Fri
12/22",ATL,@,MIA,"L
113-122",40,30,3,13,2,0,10,22,45.5,7,13,53.8,3,3,100.0,64.3,0,3,6,1,-11
Trae Young,"Wed
12/20",ATL,@,HOU,"W
134-127",36,30,4,14,1,0,10,18,55.6,5,8,62.5,5,7,71.4,71.2,0,4,4,4,=+11
Trae Young,"Mon
12/18",ATL,vs,DET,"W
130-124",38,31,4,15,0,0,8,17,47.1,4,11,36.4,11,12,91.7,69.6,0,4,5,3,=+16
Trae Young,"Sat
12/16",ATL,@,CLE,"L
119-127",38,35,4,10,0,1,11,21,52.4,7,12,58.3,6,6,100.0,74.0,0,4,5,3,-9
Trae Young,"Fri
12/15",ATL,@,TOR,"W
125-104",36,38,5,11,1,0,15,29,51.7,7,15,46.7,1,2,50.0,63.6,1,4,8,2,=+14
Trae Young,"Wed
12/13",ATL,@,TOR,"L
128-135",39,35,4,17,0,1,13,27,48.1,4,9,44.4,5,6,83.3,59.0,0,4,5,3,0
